gw,team,name,mins,rating,sot,shots,bcc,bcm,kp,xg,xa,g,a,tkl,intc,clr,saves,gprev,penWon,player,fpl_id,fpl_mins,fG,fA,fxg,fxa,Pts,CS,dc,bps,fpl_saves,team_xga,xgot,starts
3,Spurs,Conor Gallagher,83,7.4,0,0,0,0,0,0.0,0.0591021,0,0,4,1,0,0,0.0,0,Conor Gallagher,519,83,0,0,0.0,0.06,3,1,11,23,0,0.92,0.0,1
3,Spurs,Destiny Udogie,61,6.8,0,0,0,0,0,0.0,0.0193931,0,0,0,1,2,0,0.0,0,Destiny Udogie,506,60,0,0,0.0,0.02,5,1,3,16,0,0.92,0.0,1
3,Spurs,Dominic Solanke,12,6.3,0,1,0,1,0,0.1723,0.00205049,0,0,0,0,1,0,0.0,0,Dominic Solanke,526,6,0,0,0.17,0.0,1,0,1,-1,0,0.92,0.0,0
3,Spurs,Jan Paul van Hecke,90,7.4,0,2,0,0,1,0.0919,0.0115595,0,0,1,0,2,0,0.0,0,Jan Paul van Hecke,112,90,0,0,0.09,0.01,8,1,4,29,0,0.92,0.0,1
3,Spurs,Mateus Fernandes,13,6.5,0,0,0,0,0,0.0,0.0043866,0,0,0,0,0,0,0.0,0,Mateus Fernandes,525,7,0,0,0.0,0.0,0,0,0,-1,0,0.92,0.0,0
3,Spurs,Mathys Tel,74,6.0,0,0,0,0,1,0.0,0.0453386,0,0,0,0,0,0,0.0,0,Mathys Tel,514,73,0,0,0.0,0.05,3,1,2,11,0,0.92,0.0,1
3,Spurs,Micky van de Ven,90,7.4,0,2,0,1,0,0.572,0.00486084,0,0,3,0,6,0,0.0,0,Micky van de Ven,503,90,0,0,0.57,0.0,9,1,9,30,0,0.92,0.0,1
3,Spurs,Mohammed Kudus,29,7.0,0,0,1,0,1,0.0,0.157351,0,0,0,0,0,0,0.0,0,Mohammed Kudus,512,29,0,0,0.0,0.16,1,0,3,13,0,0.92,0.0,0
3,Spurs,Mykhailo Mudryk,16,6.7,0,0,0,0,0,0.0,0.00010108,0,0,0,0,0,0,0.0,0,Mykhailo Mudryk,578,16,0,0,0.0,0.0,1,0,0,3,0,0.92,0.0,0
3,Spurs,Omar Marmoush,84,6.8,0,2,0,0,0,0.1658,0.00663858,0,0,0,0,0,0,0.0,0,Omar Marmoush,401,83,0,0,0.17,0.01,2,1,0,6,0,0.92,0.0,1
3,Spurs,Pedro Porro,90,6.6,0,2,0,0,2,0.0271,0.0649962,0,0,1,1,2,0,0.0,0,Pedro Porro,499,90,0,0,0.03,0.06,7,1,4,28,0,0.92,0.0,1
3,Spurs,Rodrigo Bentancur,90,6.8,0,1,0,0,0,0.016,0.0136049,0,0,1,2,9,0,0.0,0,Rodrigo Bentancur,516,90,0,0,0.02,0.01,5,1,17,14,0,0.92,0.0,1
3,Spurs,Sandro Tonali,90,7.6,0,0,0,0,0,0.0,0.00564798,0,0,4,1,1,0,0.0,0,Sandro Tonali,455,90,0,0,0.0,0.01,5,1,12,22,0,0.92,0.0,1
3,Spurs,Sávio,61,7.4,0,1,1,0,1,0.019,0.2698,0,0,0,0,0,0,0.0,0,Sávio,403,60,0,0,0.02,0.27,3,1,0,15,0,0.92,0.0,1
3,Sunderland,Brian Brobbey,90,6.3,0,3,1,0,3,0.2617,0.0610876,0,0,0,0,0,0,0.0,0,Brian Brobbey,552,90,0,0,0.26,0.06,2,0,3,11,0,1.21,0.0,1
3,Sunderland,Daniel Ballard,90,7.4,0,1,0,0,1,0.0572,0.14033,0,0,2,0,7,0,0.0,0,Daniel Ballard,532,90,0,0,0.06,0.14,4,0,10,12,0,1.21,0.0,1
3,Sunderland,Enzo Le Fée,90,7.5,1,3,0,0,0,0.8418,0.0254809,1,0,4,0,0,0,0.0,0,Enzo Le Fée,542,90,1,0,0.84,0.03,8,0,6,25,0,1.21,0.6737,1
3,Sunderland,Granit Xhaka,90,7.1,0,1,0,0,1,0.0594,0.119142,0,0,2,2,1,0,0.0,0,Granit Xhaka,544,90,0,0,0.06,0.12,3,0,15,12,0,1.21,0.0,1
3,Sunderland,Kevin Danso,90,7.3,0,0,0,0,1,0.0,0.0758964,0,0,1,0,7,0,0.0,0,Kevin Danso,501,90,0,0,0.0,0.08,2,0,8,9,0,1.21,0.0,1
3,Sunderland,Malick Fofana,16,6.7,0,0,0,0,0,0.0,0.00262331,0,0,0,0,0,0,0.0,0,Malick Fofana,646,16,0,0,0.0,0.0,1,0,0,3,0,1.21,0.0,0
3,Sunderland,Nilson Angulo,64,6.9,0,0,0,0,0,0.0,0.074415,0,0,1,0,0,0,0.0,0,Nilson Angulo,551,63,0,0,0.0,0.07,2,0,5,11,0,1.21,0.0,1
3,Sunderland,Noah Sadiki,74,6.7,2,3,1,1,1,0.2784,0.183818,0,0,0,0,0,0,0.0,0,Noah Sadiki,545,73,0,0,0.28,0.18,1,0,3,16,0,1.21,0.1921,1
3,Sunderland,Nordi Mukiele,90,6.9,0,0,0,0,0,0.0,0.0162014,0,0,4,0,9,0,0.0,0,Nordi Mukiele,533,90,0,0,0.0,0.02,4,0,14,16,0,1.21,0.0,1
3,Sunderland,Reinildo Mandava,90,6.8,0,0,0,0,0,0.0,0.010172,0,0,3,2,2,0,0.0,0,Reinildo Mandava,536,90,0,0,0.0,0.01,2,0,7,14,0,1.21,0.0,1
3,Sunderland,Robin Roefs,90,7.4,0,0,0,0,0,0.0,0.0011241,0,0,0,0,1,1,0.0749,0,Robin Roefs,529,90,0,0,0.0,0.0,2,0,0,11,1,1.21,0.0,1
3,Sunderland,Thomas Meunier,64,6.0,1,1,0,1,0,0.1083,0.00060888,0,0,0,1,1,0,0.0,0,Thomas Meunier,541,63,0,0,0.11,0.0,2,0,2,0,0,1.21,0.0,1
3,Sunderland,Trai Hume,26,7.3,0,0,0,0,0,0.0,0.00038713,0,0,2,0,0,0,0.0,0,Trai Hume,534,26,0,0,0.0,0.0,1,0,2,8,0,1.21,0.0,0
3,Sunderland,Wilson Isidor,26,6.9,1,2,0,0,0,0.1034,0.00670699,0,0,0,0,0,0,0.0,1,Wilson Isidor,553,26,0,1,0.1,0.01,4,0,2,15,0,1.21,0.0274,0
4,Arsenal,Ben White,45,6.8,0,0,0,0,0,0.0,0.00394048,0,0,2,1,0,0,0.0,0,Ben White,10,45,0,0,0.0,0.0,1,0,3,4,0,1.8,0.0,1
4,Arsenal,Bruno Guimarães,45,7.9,1,2,0,0,0,0.092,0.136404,1,0,1,1,0,0,0.0,0,Bruno Guimarães,452,45,1,0,0.09,0.14,7,0,3,29,0,1.8,0.3024,0
4,Arsenal,Bukayo Saka,90,8.1,3,4,0,1,1,1.3751,0.0841973,1,0,1,0,2,0,0.0,1,Bukayo Saka,12,90,1,0,1.38,0.08,8,1,7,28,0,1.8,1.22,1
4,Arsenal,Christos Tzolis,81,6.8,0,0,0,0,0,0.0,0.125927,0,0,1,1,0,0,0.0,0,Christos Tzolis,557,80,0,0,0.0,0.13,3,1,3,10,0,1.8,0.0,1
4,Arsenal,David Raya,90,8.9,0,0,0,0,0,0.0,0.0010913,0,0,0,0,2,2,1.6574,0,David Raya,1,90,0,0,0.0,0.0,14,1,0,38,2,1.8,0.0,1
4,Arsenal,Declan Rice,81,7.8,0,0,1,0,3,0.0,0.370101,0,1,2,0,5,0,0.0,0,Declan Rice,13,80,0,1,0.0,0.37,6,1,10,27,0,1.8,0.0,1
4,Arsenal,Eberechi Eze,9,6.5,0,0,0,0,0,0.0,1.372e-05,0,0,0,0,0,0,0.0,0,Eberechi Eze,14,9,0,0,0.0,0.0,1,0,0,3,0,1.8,0.0,0
4,Arsenal,Ezri Konsa,90,7.3,0,0,0,0,0,0.0,0.00080468,0,0,2,2,3,0,0.0,0,Ezri Konsa,31,90,0,0,0.0,0.0,6,1,8,16,0,1.8,0.0,1
4,Arsenal,Gabriel Magalhães,90,8.0,0,1,0,0,0,0.0155,0.00751495,0,0,1,2,6,0,0.0,0,Gabriel Magalhães,4,90,0,0,0.02,0.01,9,1,11,30,0,1.8,0.0,1
4,Arsenal,Jurriën Timber,45,6.7,0,0,0,0,0,0.0,0.00742481,0,0,1,0,2,0,0.0,0,Jurriën Timber,5,45,0,0,0.0,0.01,1,0,3,3,0,1.8,0.0,0
4,Arsenal,Kai Havertz,90,6.2,1,3,0,1,1,0.3385,0.0166331,0,0,0,0,1,0,0.0,0,Kai Havertz,26,90,0,0,0.34,0.02,1,1,2,0,0,1.8,0.3919,1
4,Arsenal,Martin Ødegaard,85,7.5,0,0,1,0,5,0.0,0.251691,0,0,1,1,0,0,0.0,0,Martin Ødegaard,15,84,0,0,0.0,0.25,3,1,5,26,0,1.8,0.0,1
4,Arsenal,Martín Zubimendi,9,6.8,0,0,0,0,0,0.0,0.00038438,0,0,1,0,0,0,0.0,0,Martín Zubimendi,19,9,0,0,0.0,0.0,1,0,2,5,0,1.8,0.0,0
4,Arsenal,Mikel Merino,14,6.4,0,0,0,0,0,0.0,0.00016951,0,0,0,0,0,0,0.0,0,Mikel Merino,17,5,0,0,0.0,0.0,1,0,0,3,0,1.8,0.0,0
4,Arsenal,Myles Lewis-Skelly,45,6.4,0,0,0,0,0,0.0,0.00478842,0,0,0,0,0,0,0.0,0,Myles Lewis-Skelly,7,45,0,0,0.0,0.0,1,0,0,2,0,1.8,0.0,1
4,Arsenal,Riccardo Calafiori,90,6.7,0,1,0,0,0,0.0585,0.00827559,0,0,0,0,3,0,0.0,0,Riccardo Calafiori,8,90,0,0,0.06,0.01,6,1,4,18,0,1.8,0.0,1
4,Aston Villa,Aaron Wan-Bissaka,90,6.9,0,0,0,0,1,0.0,0.0581809,0,0,5,3,4,0,0.0,0,Aaron Wan-Bissaka,611,90,0,0,0.0,0.06,3,0,12,11,0,2.28,0.0,1
4,Aston Villa,Alysson,45,7.4,1,1,0,0,0,0.0643,0.00185942,1,0,0,0,1,0,0.0,0,Alysson,52,45,1,0,0.06,0.0,6,0,2,24,0,2.28,0.2002,0
4,Aston Villa,Boubacar Kamara,90,7.1,0,0,0,0,1,0.0,0.0474159,0,0,3,0,1,0,0.0,0,Boubacar Kamara,47,90,0,0,0.0,0.05,2,0,5,17,0,2.28,0.0,1
4,Aston Villa,Emiliano Buendía,63,6.3,0,0,0,0,0,0.0,0.0125862,0,0,0,0,0,0,0.0,0,Emiliano Buendía,41,62,0,0,0.0,0.01,2,0,5,8,0,2.28,0.0,1
4,Aston Villa,George Hemmings,45,6.4,0,0,0,0,1,0.0,0.0123795,0,0,0,0,1,0,0.0,0,George Hemmings,51,45,0,0,0.0,0.01,1,0,1,3,0,2.28,0.0,1
4,Aston Villa,Ian Maatsen,83,6.5,1,2,0,0,0,0.1784,0.0263462,0,0,1,2,1,0,0.0,0,Ian Maatsen,36,90,0,0,0.18,0.03,1,0,4,7,0,2.28,0.0729,1
4,Aston Villa,Ibrahim Mbaye,27,6.7,1,1,0,0,1,0.0188,0.132843,0,0,1,0,0,0,0.0,0,Ibrahim Mbaye,631,27,0,0,0.02,0.13,1,0,2,6,0,2.28,0.102,0
4,Aston Villa,Johan Manzambi,27,6.5,0,0,0,0,0,0.0,0.0807794,0,0,1,0,0,0,0.0,0,Johan Manzambi,53,27,0,0,0.0,0.08,1,0,2,3,0,2.28,0.0,0
4,Aston Villa,John McGinn,90,7.1,0,0,1,0,2,0.0,0.110977,0,1,1,1,1,0,0.0,0,John McGinn,45,90,0,1,0.0,0.11,6,0,9,30,0,2.28,0.0,1
4,Aston Villa,Nicolas Jackson,45,6.5,0,0,0,0,0,0.0,0.0432821,0,0,0,0,0,0,0.0,0,Nicolas Jackson,166,45,0,0,0.0,0.04,0,0,0,0,0,2.28,0.0,1
4,Aston Villa,Pau Torres,25,6.9,0,0,0,0,0,0.0,0.00101297,0,0,0,0,0,0,0.0,0,Pau Torres,34,24,0,0,0.0,0.0,1,0,0,4,0,2.28,0.0,1
4,Aston Villa,Ross Barkley,63,6.6,1,1,0,0,0,0.0329,0.0112432,0,0,4,0,0,0,0.0,0,Ross Barkley,46,62,0,0,0.03,0.01,2,0,7,14,0,2.28,0.1656,1
4,Aston Villa,Tammy Abraham,45,6.4,0,0,0,0,0,0.0,0.00156835,0,0,0,0,0,0,0.0,0,Tammy Abraham,56,45,0,0,0.0,0.0,1,0,1,4,0,2.28,0.0,0
4,Aston Villa,Tyrone Mings,65,7.3,0,1,0,0,0,0.0876,0.0048512,0,0,1,1,1,0,0.0,0,Tyrone Mings,33,65,0,0,0.09,0.0,0,0,5,0,0,2.28,0.0,0
4,Aston Villa,Victor Lindelöf,90,6.5,1,1,0,1,0,0.4366,0.0101486,0,0,0,0,1,0,0.0,0,Victor Lindelöf,37,90,0,0,0.44,0.01,1,0,2,2,0,2.28,0.7454,1
4,Aston Villa,Zion Suzuki,90,7.3,0,0,0,0,0,0.0,0.00528979,0,0,0,0,2,5,0.3448,0,Zion Suzuki,597,90,0,0,0.0,0.01,2,0,0,17,5,2.28,0.0,1
4,Bournemouth,Adam Smith,90,6.6,0,0,0,0,0,0.0,0.013335,0,0,1,0,5,0,0.0,0,Adam Smith,64,90,0,0,0.0,0.01,0,0,6,-1,0,0.5,0.0,1
4,Bournemouth,Adrien Truffert,90,7.1,2,2,0,0,1,0.0799,0.104197,0,0,8,3,5,0,0.0,0,Adrien Truffert,61,90,0,0,0.08,0.1,3,0,16,23,0,0.5,0.0307,1
4,Bournemouth,Alex Scott,90,6.8,0,1,0,1,4,0.1865,0.0519598,0,0,2,3,3,0,0.0,0,Alex Scott,69,90,0,0,0.19,0.05,4,0,15,19,0,0.5,0.0,1
4,Bournemouth,António Silva,90,6.5,0,2,0,2,1,0.5757,0.22512,0,0,0,4,6,0,0.0,0,António Silva,566,90,0,0,0.58,0.23,3,0,10,-2,0,0.5,0.0,1
4,Bournemouth,Ben Gannon-Doak,8,7.2,0,2,0,0,0,0.0984,0.0315684,0,0,1,0,0,0,0.0,0,Ben Gannon-Doak,72,8,0,0,0.1,0.03,1,0,4,6,0,0.5,0.0,0
4,Bournemouth,David Brooks,13,6.4,0,0,0,0,0,0.0,0.00160453,0,0,0,0,1,0,0.0,0,David Brooks,74,7,0,0,0.0,0.0,0,0,3,-1,0,0.5,0.0,0
4,Bournemouth,Evanilson,89,6.5,0,0,1,0,3,0.0,0.247027,0,1,0,1,0,0,0.0,0,Evanilson,79,90,0,1,0.0,0.25,5,0,4,22,0,0.5,0.0,1
4,Bournemouth,James Hill,90,6.5,0,0,0,0,1,0.0,0.00974063,0,0,1,2,8,0,0.0,0,James Hill,60,90,0,0,0.0,0.01,2,0,11,5,0,0.5,0.0,1
4,Bournemouth,Justin Kluivert,66,7.4,3,3,0,0,0,0.207,0.0161764,1,0,0,1,0,0,0.0,0,Justin Kluivert,70,65,1,0,0.21,0.02,8,0,4,31,0,0.5,1.1829,1
4,Bournemouth,Lewis Cook,8,6.6,0,0,0,0,0,0.0,0.00255393,0,0,0,1,1,0,0.0,0,Lewis Cook,71,8,0,0,0.0,0.0,0,0,2,-1,0,0.5,0.0,0
4,Bournemouth,Marcus Tavernier,83,8.3,3,4,2,0,4,0.1957,0.467504,1,0,1,0,2,0,0.0,0,Marcus Tavernier,68,82,1,0,0.2,0.47,8,0,8,44,0,0.5,0.2785,1
4,Bournemouth,Rayan,82,6.7,1,5,0,1,1,0.385,0.0234005,0,0,1,0,2,0,0.0,0,Rayan,67,81,0,0,0.39,0.02,2,0,3,7,0,0.5,0.0704,1
4,Bournemouth,Ryan Christie,24,6.4,0,0,0,0,1,0.0,0.117942,0,0,0,3,0,0,0.0,0,Ryan Christie,75,24,0,0,0.0,0.12,1,0,7,7,0,0.5,0.0,0
4,Bournemouth,Tyler Adams,82,6.6,1,1,0,0,0,0.0287,0.0232788,0,0,2,3,0,0,0.0,0,Tyler Adams,73,81,0,0,0.03,0.02,2,0,10,16,0,0.5,0.0882,1
4,Bournemouth,Álvaro Rodriguez,1,0.0,0,0,0,0,0,0.0,0.00335031,0,0,0,0,0,0,0.0,0,Álvaro Rodriguez,81,1,0,0,0.0,0.0,1,0,0,3,0,0.5,0.0,0
4,Bournemouth,Đorđe Petrović,90,5.1,0,0,0,0,0,0.0,0.00040463,0,0,0,0,0,0,-1.7773,0,Đorđe Petrović,57,90,0,0,0.0,0.0,1,0,0,0,0,0.5,0.0,1
4,Brentford,Aaron Hickey,71,6.6,0,1,0,0,0,0.0267,0.0250153,0,0,2,0,5,0,0.0,0,Aaron Hickey,90,70,0,0,0.03,0.03,1,0,7,4,0,1.75,0.0,1
4,Brentford,Caoimhin Kelleher,90,7.0,0,0,0,0,0,0.0,0.00162045,0,0,0,0,1,8,-0.3493,0,Caoimhin Kelleher,82,90,0,0,0.0,0.0,3,0,0,19,8,1.75,0.0,1
4,Brentford,Dango Ouattara,30,6.5,0,1,0,0,0,0.0163,0.00638095,0,0,0,0,1,0,0.0,0,Dango Ouattara,95,30,0,0,0.02,0.01,1,0,4,4,0,1.75,0.0,0
4,Brentford,El Hadji Malick Diouf,30,7.0,0,0,0,0,0,0.0,0.00682487,0,0,0,0,1,0,0.0,0,El Hadji Malick Diouf,620,30,0,0,0.0,0.01,1,0,1,4,0,1.75,0.0,0
4,Brentford,Igor Thiago,90,5.9,0,1,0,0,1,0.1067,0.0284207,0,0,0,0,0,0,0.0,0,Igor Thiago,106,90,0,0,0.11,0.03,1,0,1,3,0,1.75,0.0,1
4,Brentford,Jaidon Anthony,60,6.5,0,0,0,0,1,0.0,0.095862,0,0,2,0,5,0,0.0,0,Jaidon Anthony,105,59,0,0,0.0,0.1,1,0,11,12,0,1.75,0.0,1
4,Brentford,Jannik Schuster,90,6.9,0,0,0,0,0,0.0,0.0078735,0,0,2,0,9,0,0.0,0,Jannik Schuster,93,90,0,0,0.0,0.01,3,0,12,5,0,1.75,0.0,1
4,Brentford,Keane Lewis-Potter,60,6.2,0,1,0,0,0,0.0301,0.130445,0,0,1,0,1,0,0.0,0,Keane Lewis-Potter,86,59,0,0,0.03,0.13,1,0,2,0,0,1.75,0.0,1
4,Brentford,Kevin Schade,90,8.5,2,2,0,0,0,0.2079,0.10021,2,0,1,0,0,0,0.0,0,Kevin Schade,94,90,2,0,0.21,0.1,15,0,4,49,0,1.75,0.2227,1
4,Brentford,Kristoffer Ajer,90,6.1,0,1,0,0,0,0.0152,0.00128032,0,0,2,1,6,0,0.0,0,Kristoffer Ajer,87,90,0,0,0.02,0.0,1,0,9,0,0,1.75,0.0,1
4,Brentford,Mamadou Sangare,90,7.5,0,0,0,0,0,0.0,0.280408,0,0,6,0,1,0,0.0,0,Mamadou Sangare,565,90,0,0,0.0,0.28,4,0,13,19,0,1.75,0.0,1
4,Brentford,Michael Kayode,19,6.7,0,0,0,0,1,0.0,0.150343,0,0,0,1,0,0,0.0,0,Michael Kayode,88,19,0,0,0.0,0.15,1,0,1,5,0,1.75,0.0,0
4,Brentford,Mikkel Damsgaard,30,6.6,0,1,0,0,0,0.0956,0.0047247,0,0,0,1,0,0,0.0,0,Mikkel Damsgaard,96,30,0,0,0.1,0.0,1,0,4,3,0,1.75,0.0,0
4,Brentford,Vitaly Janelt,90,6.9,0,0,0,0,1,0.0,0.0766557,0,0,3,6,4,0,0.0,0,Vitaly Janelt,98,90,0,0,0.0,0.08,4,0,20,20,0,1.75,0.0,1
4,Brentford,Yehor Yarmoliuk,60,6.4,0,0,1,0,1,0.0,0.213103,0,1,0,1,1,0,0.0,0,Yehor Yarmoliuk,102,59,0,1,0.0,0.21,4,0,5,19,0,1.75,0.0,1
4,Brighton,Bart Verbruggen,90,9.8,0,0,0,0,0,0.0,0.00025298,0,0,0,0,3,6,1.9278,0,Bart Verbruggen,109,90,0,0,0.0,0.0,8,1,0,39,6,1.33,0.0,1
4,Brighton,Charalampos Kostoulas,84,7.7,1,3,0,1,0,0.39,0.0133789,1,0,1,0,2,0,0.0,1,Charalampos Kostoulas,138,83,1,1,0.39,0.01,10,1,7,40,0,1.33,0.7132,1
4,Brighton,Chema Andrés,25,6.5,0,1,0,0,1,0.2426,0.00840494,0,1,1,0,2,0,0.0,0,Chema Andrés,639,25,0,1,0.24,0.01,4,0,4,10,0,1.33,0.0,0
4,Brighton,Costinha,13,6.6,0,0,0,0,0,0.0,0.00228003,0,0,0,1,0,0,0.0,0,Costinha,119,6,0,0,0.0,0.0,1,0,1,3,0,1.33,0.0,0
4,Brighton,Diego Gómez,84,6.6,0,2,0,0,0,0.1363,0.0628919,0,0,0,0,1,0,0.0,0,Diego Gómez,127,83,0,0,0.14,0.06,3,1,3,6,0,1.33,0.0,1
4,Brighton,Ferdi Kadıoğlu,90,6.7,0,0,0,0,1,0.0,0.0860532,0,0,0,0,2,0,0.0,0,Ferdi Kadıoğlu,113,90,0,0,0.0,0.09,6,1,2,24,0,1.33,0.0,1
4,Brighton,Ibrahim Osman,12,6.5,0,2,0,0,0,0.0479,0.00807937,0,0,0,0,0,0,0.0,0,Ibrahim Osman,600,12,0,0,0.05,0.01,1,0,1,2,0,1.33,0.0,0
4,Brighton,Lewis Dunk,90,9.1,1,1,0,0,0,0.0265,0.0284331,1,0,1,0,4,0,0.0,0,Lewis Dunk,116,90,1,0,0.03,0.03,12,1,6,39,0,1.33,0.2541,1
4,Brighton,Luka Vušković,78,7.4,0,2,0,0,0,0.1104,0.00944989,0,0,1,1,7,0,0.0,0,Luka Vušković,504,77,0,0,0.11,0.01,6,1,9,27,0,1.33,0.0,1
4,Brighton,Malick Yalcouyé,65,7.6,2,3,0,0,1,0.6747,0.0100714,1,0,2,0,1,0,0.0,0,Malick Yalcouyé,605,64,1,0,0.67,0.01,8,1,6,29,0,1.33,0.9262,1
4,Brighton,Matt O'Riley,13,6.6,0,0,0,0,1,0.0,0.00657192,0,0,0,0,0,0,0.0,0,Matt O'Riley,126,6,0,0,0.0,0.01,1,0,1,4,0,1.33,0.0,0
4,Brighton,Maxim De Cuyper,90,6.9,0,1,1,0,4,0.0303,0.0364908,0,1,0,0,1,0,0.0,0,Maxim De Cuyper,115,90,0,1,0.03,0.04,11,1,1,41,0,1.33,0.0,1
4,Brighton,Olivier Boscagli,78,6.9,0,1,0,0,1,0.0115,0.0307382,0,0,1,1,7,0,0.0,0,Olivier Boscagli,114,77,0,0,0.01,0.03,6,1,9,25,0,1.33,0.0,1
4,Brighton,Pascal Groß,90,8.7,1,2,1,0,6,0.8227,0.188262,1,2,2,0,2,0,0.0,0,Pascal Groß,124,90,1,2,0.82,0.19,17,1,6,56,0,1.33,0.7677,1
4,Brighton,Pascal Struijk,12,6.9,0,0,0,0,0,0.0,0.0081741,0,0,0,0,4,0,0.0,0,Pascal Struijk,328,12,0,0,0.0,0.01,1,0,4,4,0,1.33,0.0,0
4,Brighton,Yasin Ayari,90,7.8,2,4,0,0,0,0.3134,0.0309213,1,0,1,0,0,0,0.0,0,Yasin Ayari,129,90,1,0,0.31,0.03,8,1,7,38,0,1.33,0.9795,1
4,Chelsea,Cole Palmer,90,7.0,0,3,2,0,3,0.1323,0.253192,0,1,0,0,0,0,0.0,0,Cole Palmer,154,90,0,1,0.13,0.25,5,0,3,28,0,1.38,0.0,1
4,Chelsea,Danny Welbeck,12,6.6,0,0,0,0,1,0.0,0.0586597,0,0,0,0,0,0,0.0,0,Danny Welbeck,136,12,0,0,0.0,0.06,1,0,1,4,0,1.38,0.0,0
4,Chelsea,Emiliano Martínez,90,6.8,0,0,0,0,0,0.0,0.00021543,0,0,0,0,0,3,-0.4391,0,Emiliano Martínez,28,90,0,0,0.0,0.0,2,0,0,10,3,1.38,0.0,1
4,Chelsea,Estêvão,11,6.6,1,1,0,0,0,0.0345,0.0651913,0,0,1,0,0,0,0.0,0,Estêvão,157,4,0,0,0.03,0.07,1,0,1,6,0,1.38,0.1837,0
4,Chelsea,Jorrel Hato,45,5.9,0,0,0,0,0,0.0,0.104505,0,0,1,1,0,0,0.0,0,Jorrel Hato,148,45,0,0,0.0,0.1,0,0,3,-8,0,1.38,0.0,1
4,Chelsea,João Pedro,90,7.8,1,1,0,0,1,0.2868,0.044828,1,1,0,0,2,0,0.0,0,João Pedro,165,90,1,1,0.29,0.04,12,0,2,44,0,1.38,0.7796,1
4,Chelsea,Levi Colwill,90,6.8,0,0,0,0,1,0.0,0.0113532,0,0,0,0,4,0,0.0,0,Levi Colwill,149,90,0,0,0.0,0.01,1,0,6,8,0,1.38,0.0,1
4,Chelsea,Malo Gusto,78,6.1,0,1,0,0,1,0.0396,0.070371,0,0,0,2,3,0,0.0,0,Malo Gusto,144,77,0,0,0.04,0.07,1,0,5,7,0,1.38,0.0,1
4,Chelsea,Maxence Lacroix,11,6.7,0,0,0,0,0,0.0,0.00027038,0,0,1,2,0,0,0.0,0,Maxence Lacroix,200,4,0,0,0.0,0.0,1,0,3,4,0,1.38,0.0,0
4,Chelsea,Morgan Rogers,90,7.9,2,2,0,1,0,0.2106,0.0238897,1,0,2,0,0,0,0.0,0,Morgan Rogers,40,90,1,0,0.21,0.02,8,0,6,31,0,1.38,0.3641,1
4,Chelsea,Pedro Neto,86,6.1,1,1,0,0,1,0.0461,0.103397,0,0,1,2,1,0,0.0,0,Pedro Neto,156,85,0,0,0.05,0.1,2,0,7,17,0,1.38,0.0798,1
4,Chelsea,Pep Chavarría,45,6.6,0,0,0,0,0,0.0,0.00738122,0,0,0,1,0,0,0.0,0,Pep Chavarría,583,45,0,0,0.0,0.01,1,0,1,4,0,1.38,0.0,0
4,Chelsea,Reece James,90,7.6,2,3,0,0,0,0.1554,0.139291,0,0,2,0,2,0,0.0,0,Reece James,142,90,0,0,0.16,0.14,1,0,4,11,0,1.38,0.3305,1
4,Chelsea,Roméo Lavia,69,6.6,0,0,0,0,0,0.0,0.0715558,0,0,1,3,0,0,0.0,0,Roméo Lavia,161,68,0,0,0.0,0.07,2,0,9,14,0,1.38,0.0,1
4,Chelsea,Valentín Barco,21,7.0,0,0,0,0,0,0.0,0.0903595,0,0,0,1,0,0,0.0,0,Valentín Barco,568,21,0,0,0.0,0.09,0,0,2,7,0,1.38,0.0,0
4,Chelsea,Wesley Fofana,86,7.5,0,0,0,0,0,0.0,0.0288453,0,0,2,1,3,0,0.0,0,Wesley Fofana,145,85,0,0,0.0,0.03,1,0,6,10,0,1.38,0.0,1
4,Coventry City,Aurèle Amenda,90,6.0,0,0,0,0,1,0.0,0.00319883,0,0,0,2,5,0,0.0,0,Aurèle Amenda,182,90,0,0,0.0,0.0,0,0,8,-12,0,2.81,0.0,1
4,Coventry City,Bobby Thomas,90,5.5,0,3,0,0,0,0.1925,0.0661282,0,0,0,1,6,0,0.0,0,Bobby Thomas,173,90,0,0,0.19,0.07,0,0,8,-17,0,2.81,0.0,1
4,Coventry City,Brandon Thomas-Asante,17,6.6,2,2,0,0,0,0.2057,0.0285962,0,0,0,0,0,0,0.0,0,Brandon Thomas-Asante,194,17,0,0,0.21,0.03,1,0,0,7,0,2.81,0.5545,0
4,Coventry City,Caleb Yirenkyi,17,6.3,0,0,0,0,1,0.0,0.00945187,0,0,0,0,0,0,0.0,0,Caleb Yirenkyi,575,17,0,0,0.0,0.01,1,0,0,3,0,2.81,0.0,0
4,Coventry City,Carl Rushworth,90,6.2,0,0,0,0,0,0.0,0.00605357,0,0,0,0,1,2,-1.3592,0,Carl Rushworth,110,90,0,0,0.0,0.01,0,0,0,-5,2,2.81,0.0,1
4,Coventry City,Ephron Mason-Clark,60,6.4,2,3,0,0,0,0.4871,0.00572489,0,0,0,0,2,0,0.0,0,Ephron Mason-Clark,186,59,0,0,0.49,0.01,1,0,4,5,0,2.81,0.2305,1
4,Coventry City,Ethan Pinnock,90,5.6,0,1,0,0,0,0.0147,0.00260665,0,0,2,0,7,0,0.0,0,Ethan Pinnock,91,90,0,0,0.01,0.0,2,0,10,-11,0,2.81,0.0,1
